CarID,Brand,CarName,Year,Mileage_KM,Engine_CC,FuelType,Transmission,Horsepower,Price_USD
399,Tesla,Model Y,2021,177688,1200,Hybrid,Manual,345,41513
400,Honda,Accord,2021,200746,1600,Electric,Manual,172,57562
401,Kia,Sportage,2019,48346,2200,Electric,Manual,117,53540
402,Honda,Accord,2024,116765,1600,Hybrid,Manual,71,89989
403,Mercedes-Benz,C-Class,2023,247390,1800,Hybrid,Manual,352,47107
404,Hyundai,Sonata,2016,113927,2200,Petrol,Manual,232,62706
405,Audi,Q5,2024,53920,3000,Electric,Manual,206,37073
406,Hyundai,Elantra,2021,240849,1800,Diesel,Automatic,173,52448
407,Hyundai,Elantra,2019,137878,1600,Electric,Manual,300,78499
408,Toyota,RAV4,2015,240993,3000,Petrol,Automatic,362,29492
409,BMW,X3,2024,205070,1200,Petrol,Automatic,335,15174
410,Toyota,Corolla,2015,228663,1800,Hybrid,Manual,359,76535
411,Toyota,Camry,2024,227807,1200,Petrol,Automatic,434,17583
412,Toyota,Corolla,2017,191467,1200,Electric,Manual,225,50871
413,Audi,Q5,2016,101173,2200,Electric,Manual,81,41197
414,BMW,5 Series,2015,217907,3000,Electric,Manual,321,18896
415,Tesla,Model Y,2015,233094,1200,Diesel,Manual,438,53987
416,Hyundai,Sonata,2024,226851,1200,Electric,Manual,109,76343
417,Mercedes-Benz,GLC,2023,14254,1800,Diesel,Automatic,279,24546
418,Tesla,Model Y,2019,182041,2200,Hybrid,Manual,247,33614
419,Kia,Rio,2023,130171,2200,Petrol,Manual,173,46046
420,Toyota,RAV4,2025,71132,1600,Petrol,Manual,447,27075
421,Kia,Sportage,2016,38325,1500,Electric,Manual,326,56456
422,Audi,A4,2015,83491,1500,Petrol,Manual,330,70722
423,BMW,3 Series,2024,230571,2000,Hybrid,Manual,333,49689
424,Mercedes-Benz,GLC,2015,142784,1800,Petrol,Manual,354,11942
425,Hyundai,Sonata,2022,174236,1500,Hybrid,Manual,162,86600
426,Audi,Q5,2022,60374,2500,Hybrid,Automatic,348,62284
427,Honda,Accord,2020,177628,1200,Diesel,Automatic,131,65358
428,Honda,CR-V,2021,143586,1500,Electric,Manual,444,41768
429,Hyundai,Sonata,2019,92061,1200,Hybrid,Manual,132,72037
430,Tesla,Model S,2020,36015,2000,Diesel,Automatic,91,11750
431,Nissan,Sentra,2020,81440,3000,Diesel,Manual,243,50601
432,Hyundai,Sonata,2023,110286,1500,Petrol,Automatic,110,48676
433,Mercedes-Benz,C-Class,2017,155274,1500,Electric,Manual,244,32887
434,Mercedes-Benz,E-Class,2021,192514,3000,Electric,Manual,322,45663
435,Audi,Q5,2018,47443,1000,Petrol,Automatic,127,39184
436,Ford,Escape,2022,150887,1000,Diesel,Automatic,156,76116
437,Tesla,Model S,2024,106559,2000,Electric,Manual,92,78279
438,Ford,Focus,2019,79093,1800,Electric,Manual,319,49846
439,Tesla,Model Y,2020,139104,1600,Hybrid,Automatic,126,65216
440,Nissan,Rogue,2025,72284,1000,Diesel,Manual,106,52548
441,Tesla,Model S,2018,228598,2200,Petrol,Manual,135,52903
442,Mercedes-Benz,E-Class,2018,90896,1800,Petrol,Manual,382,27367
443,Kia,Sportage,2018,49261,3000,Electric,Automatic,447,48721
444,Honda,Accord,2016,22728,2000,Petrol,Manual,432,36067
445,Honda,Accord,2024,27629,2000,Electric,Automatic,298,39893
446,Hyundai,Elantra,2022,245455,1200,Hybrid,Manual,112,38721
447,Kia,Rio,2022,240246,1200,Hybrid,Automatic,432,47460
448,BMW,5 Series,2025,216903,2200,Hybrid,Automatic,149,61468
449,Audi,Q5,2020,127221,1500,Petrol,Automatic,338,16732
450,Hyundai,Elantra,2022,36213,2500,Petrol,Manual,134,21513
451,Honda,Civic,2023,36584,1800,Diesel,Manual,79,49040
452,Toyota,Camry,2016,225178,3000,Diesel,Automatic,355,64351
453,Ford,Focus,2016,117442,2200,Petrol,Automatic,413,46380
454,Audi,Q5,2019,125640,2500,Diesel,Automatic,446,72132
455,Ford,Escape,2023,132356,3000,Diesel,Manual,271,77840
456,Tesla,Model Y,2015,179329,1000,Hybrid,Manual,226,24355
457,Audi,Q5,2022,31631,1500,Petrol,Automatic,420,51175
458,BMW,X3,2015,116727,1000,Electric,Automatic,76,48652
459,Kia,Sportage,2022,33864,1600,Hybrid,Manual,357,32182
460,Honda,Accord,2021,25492,2500,Petrol,Manual,407,14201
461,Audi,A4,2022,76123,2200,Electric,Automatic,195,40986
462,Toyota,Camry,2019,95210,1500,Hybrid,Manual,131,13151
463,Nissan,Altima,2024,152569,1000,Petrol,Automatic,312,78073
464,Honda,Civic,2022,112503,1600,Hybrid,Automatic,221,47520
465,Ford,Focus,2023,44148,2200,Hybrid,Automatic,448,39078
466,Toyota,Camry,2024,142421,1200,Petrol,Manual,315,14254
467,Nissan,Altima,2017,11965,2500,Diesel,Manual,342,46457
468,Mercedes-Benz,GLC,2025,216405,2500,Diesel,Manual,384,52698
469,Nissan,Sentra,2020,172349,1500,Electric,Manual,349,65403
470,Audi,A4,2023,97907,2500,Hybrid,Manual,276,19064
471,Ford,Fusion,2016,133879,2000,Petrol,Manual,234,88842
472,Kia,Sportage,2023,104285,3000,Hybrid,Manual,423,19067
473,Audi,A4,2025,32468,1500,Petrol,Manual,324,77516
474,Tesla,Model Y,2023,247307,1800,Hybrid,Manual,226,21257
475,Hyundai,Sonata,2020,71167,1200,Petrol,Manual,297,38453
476,Hyundai,Sonata,2023,34720,1200,Electric,Manual,228,32156
477,Ford,Escape,2024,171200,1200,Hybrid,Automatic,415,66298
478,Kia,Rio,2020,68650,1000,Diesel,Manual,407,14850
479,Tesla,Model Y,2023,34941,2500,Diesel,Automatic,352,11125
480,Ford,Escape,2019,189162,3000,Hybrid,Automatic,283,53279
481,Toyota,Corolla,2020,135929,1200,Diesel,Manual,442,10129
482,Audi,A4,2025,57751,3000,Hybrid,Automatic,176,83666
483,Tesla,Model S,2024,96982,1000,Electric,Manual,408,54256
484,Audi,Q5,2016,232686,1800,Electric,Automatic,154,35950
485,Audi,A4,2018,181847,3000,Hybrid,Automatic,257,25722
486,Toyota,Corolla,2019,12739,1000,Hybrid,Automatic,91,37424
487,BMW,X3,2017,137877,1000,Diesel,Manual,203,64068
488,Audi,A6,2022,237177,2500,Petrol,Automatic,120,72522
489,BMW,3 Series,2018,122151,2000,Electric,Automatic,312,68421
490,Audi,A4,2022,30764,1500,Petrol,Automatic,192,46370
491,Kia,Rio,2025,130766,1600,Electric,Manual,118,19869
492,Toyota,RAV4,2021,53334,2500,Diesel,Manual,313,10828
493,Honda,CR-V,2017,85063,2500,Diesel,Automatic,446,25541
494,Tesla,Model Y,2023,62116,2000,Diesel,Manual,435,36724
495,Honda,Civic,2018,121160,2500,Petrol,Manual,173,15367
496,Audi,A6,2018,236487,2000,Petrol,Manual,219,41826
497,Audi,A4,2018,71885,3000,Diesel,Manual,186,45281
498,Honda,Accord,2017,19678,2500,Petrol,Manual,241,48669
499,Tesla,Model Y,2020,10290,2500,Diesel,Manual,269,49664
500,Mercedes-Benz,E-Class,2022,75289,2000,Electric,Automatic,116,35585
501,Nissan,Altima,2025,111260,1800,Petrol,Manual,187,79782
502,Nissan,Sentra,2024,213497,1600,Diesel,Automatic,433,88547
503,BMW,3 Series,2025,44141,3000,Diesel,Automatic,134,39124
504,Nissan,Altima,2015,154314,1500,Electric,Automatic,435,50320
505,Mercedes-Benz,C-Class,2024,157346,1500,Diesel,Manual,225,26628
506,Honda,Civic,2015,116925,2500,Hybrid,Manual,370,88647
507,Hyundai,Tucson,2016,134911,1200,Hybrid,Manual,200,85350
508,Kia,Sportage,2025,150252,1600,Petrol,Manual,331,69062
509,Hyundai,Sonata,2019,243534,1200,Diesel,Automatic,431,66844
510,Ford,Focus,2020,167594,1600,Petrol,Automatic,443,58324
511,Nissan,Sentra,2019,227176,3000,Hybrid,Automatic,408,60548
512,Tesla,Model Y,2015,34880,1200,Hybrid,Automatic,92,69506
513,Mercedes-Benz,E-Class,2023,231736,1600,Electric,Manual,271,16960
514,Nissan,Rogue,2019,32167,1800,Petrol,Automatic,356,48145
515,Mercedes-Benz,C-Class,2020,68286,2200,Hybrid,Manual,196,85471
516,Nissan,Rogue,2018,157793,2200,Diesel,Automatic,396,24031
517,Ford,Focus,2018,23221,3000,Petrol,Manual,170,17739
518,Hyundai,Elantra,2023,176032,1500,Petrol,Manual,351,66670
519,Nissan,Sentra,2021,7681,3000,Electric,Automatic,161,32981
520,Ford,Fusion,2020,186704,1800,Hybrid,Automatic,392,22754
521,Honda,Accord,2021,88939,1000,Petrol,Automatic,265,26774
522,Hyundai,Sonata,2023,78817,1600,Diesel,Automatic,401,42911
523,BMW,5 Series,2019,90664,2500,Hybrid,Manual,211,45706
524,Nissan,Rogue,2022,217125,1500,Electric,Manual,204,52529
525,Nissan,Rogue,2017,168046,2200,Electric,Manual,291,46300
526,Toyota,Camry,2018,74726,2000,Electric,Manual,271,50138
527,Tesla,Model S,2015,96693,2000,Hybrid,Automatic,76,37049
528,Honda,Civic,2023,113457,1200,Petrol,Automatic,218,49409
529,Audi,A6,2015,106452,3000,Hybrid,Automatic,444,15406
530,Mercedes-Benz,C-Class,2025,223671,2500,Diesel,Automatic,167,17034
531,Kia,K5,2021,247638,3000,Electric,Manual,227,88975
532,BMW,X3,2017,40860,1500,Hybrid,Manual,376,37379
533,Honda,Accord,2019,153679,1000,Electric,Manual,93,25668
534,Ford,Fusion,2020,94088,1500,Hybrid,Manual,132,13130
535,Tesla,Model 3,2015,102047,1800,Diesel,Automatic,445,14687
536,Tesla,Model S,2023,161717,1500,Electric,Automatic,388,38785
537,BMW,3 Series,2021,133514,2500,Diesel,Manual,262,26898
538,Toyota,RAV4,2025,134915,2000,Hybrid,Manual,412,19879
539,Nissan,Rogue,2016,19625,1200,Hybrid,Manual,420,58365
540,Ford,Focus,2024,157170,3000,Electric,Manual,308,26911
541,Toyota,RAV4,2019,88955,2500,Hybrid,Manual,109,29295
542,Audi,A4,2020,18816,1000,Petrol,Automatic,255,20361
543,Kia,Rio,2016,90969,3000,Electric,Manual,213,43751
544,Hyundai,Sonata,2023,179060,2500,Diesel,Manual,385,15645
545,Toyota,Corolla,2024,59543,3000,Hybrid,Automatic,169,35834
546,Ford,Focus,2017,249830,3000,Petrol,Automatic,241,54302
547,Mercedes-Benz,GLC,2020,86736,1600,Petrol,Automatic,267,72816
548,BMW,3 Series,2025,28675,1500,Diesel,Manual,180,24422
549,Mercedes-Benz,E-Class,2023,178906,2500,Petrol,Manual,367,58775
550,Kia,K5,2020,214250,1000,Electric,Automatic,130,45634
551,Mercedes-Benz,GLC,2016,133055,1500,Petrol,Automatic,418,43927
552,Nissan,Altima,2025,166905,3000,Diesel,Automatic,119,46824
553,Audi,A6,2024,51758,2200,Diesel,Manual,261,76203
554,Kia,Rio,2025,20242,2000,Petrol,Manual,83,26610
555,Tesla,Model 3,2021,231348,1600,Petrol,Automatic,80,81592
556,Tesla,Model 3,2021,38116,3000,Electric,Automatic,385,71064
557,Hyundai,Tucson,2020,188020,1200,Diesel,Manual,94,49938
558,Hyundai,Sonata,2017,154231,3000,Hybrid,Manual,85,11036
559,Hyundai,Sonata,2017,218526,2500,Diesel,Automatic,221,42972
560,Hyundai,Sonata,2018,55116,3000,Electric,Automatic,326,86153
561,Toyota,Corolla,2021,175196,1800,Diesel,Manual,362,76654
562,Audi,Q5,2022,40704,2200,Petrol,Automatic,312,10146
563,BMW,5 Series,2019,87404,2200,Diesel,Automatic,113,35811
564,Tesla,Model Y,2020,198260,1600,Hybrid,Automatic,223,34948
565,Ford,Focus,2021,118329,1200,Electric,Manual,135,40701
566,Hyundai,Sonata,2016,141881,2500,Electric,Automatic,365,18136
567,Audi,A6,2022,127385,2200,Hybrid,Manual,448,56181
568,Tesla,Model 3,2017,108733,2000,Electric,Manual,314,22882
569,Kia,K5,2020,232312,1200,Petrol,Automatic,157,17489
570,Hyundai,Tucson,2020,78470,3000,Hybrid,Automatic,218,45247
571,Kia,Sportage,2024,141316,1600,Electric,Automatic,166,37180
572,Audi,A6,2016,12998,1200,Hybrid,Manual,107,19655
573,Tesla,Model Y,2025,74882,1600,Petrol,Manual,148,74567
574,Toyota,Corolla,2021,120275,2200,Electric,Manual,413,69988
575,Audi,A6,2023,65361,2500,Petrol,Automatic,369,51959
576,Nissan,Sentra,2016,222324,1000,Hybrid,Automatic,386,75839
577,Mercedes-Benz,E-Class,2015,106005,2000,Hybrid,Manual,439,75293
578,Tesla,Model Y,2025,52078,2200,Petrol,Automatic,225,69922
579,Tesla,Model S,2021,180666,2500,Electric,Manual,373,15960
580,Honda,Accord,2020,148233,2200,Diesel,Manual,291,63411
581,Honda,CR-V,2025,90603,1500,Hybrid,Automatic,440,61809
582,Nissan,Rogue,2021,144167,1000,Diesel,Automatic,230,19328
583,Toyota,Camry,2016,243606,1600,Petrol,Automatic,386,68758
584,Honda,Accord,2025,28400,1500,Petrol,Automatic,107,34033
585,Nissan,Rogue,2020,137271,1600,Petrol,Automatic,330,87789
586,Audi,Q5,2017,69081,3000,Diesel,Automatic,167,86399
587,Nissan,Rogue,2016,89593,2000,Electric,Manual,327,54464
588,BMW,3 Series,2020,54930,1800,Diesel,Automatic,187,83558
589,Ford,Escape,2025,195761,1200,Electric,Automatic,267,39867
590,Tesla,Model S,2019,129075,2500,Petrol,Manual,173,62005
591,Audi,A6,2015,190305,1200,Diesel,Manual,161,14430
592,Toyota,Camry,2022,237642,1800,Diesel,Automatic,301,51359
593,Toyota,Corolla,2024,91389,2000,Hybrid,Automatic,366,85512
594,Tesla,Model 3,2017,232545,2200,Electric,Manual,200,45618
595,Kia,K5,2024,69507,2200,Electric,Manual,391,67269
596,Hyundai,Tucson,2024,221095,1500,Petrol,Manual,100,75004
597,Kia,Rio,2023,73111,1600,Diesel,Automatic,369,33283
598,BMW,5 Series,2018,10003,3000,Hybrid,Manual,369,10704
599,Kia,K5,2019,125594,2000,Hybrid,Automatic,188,27078
600,Audi,A6,2024,15314,1200,Hybrid,Manual,244,23426
601,BMW,5 Series,2015,241348,1600,Diesel,Manual,175,33994
602,Mercedes-Benz,E-Class,2025,229151,2500,Hybrid,Manual,377,89618
603,Nissan,Sentra,2023,50147,1200,Hybrid,Manual,299,61884
604,BMW,3 Series,2025,169192,2500,Diesel,Manual,328,86698
605,Toyota,RAV4,2024,63137,3000,Hybrid,Automatic,403,44959
606,Tesla,Model 3,2020,149936,1800,Electric,Automatic,186,71789
607,Toyota,Camry,2015,84448,1800,Petrol,Manual,76,64658
608,Mercedes-Benz,E-Class,2021,202367,1000,Diesel,Manual,189,11453
609,Kia,Rio,2018,106626,1500,Petrol,Automatic,435,50535
610,Audi,Q5,2020,21635,2000,Hybrid,Manual,398,55882
611,Honda,CR-V,2023,166217,1800,Petrol,Automatic,75,83353
612,Hyundai,Elantra,2025,104930,2500,Diesel,Manual,423,26881
613,Kia,Sportage,2016,160306,1600,Petrol,Manual,425,32344
614,Kia,K5,2017,171791,1200,Hybrid,Manual,120,46383
615,Ford,Fusion,2025,161867,1500,Electric,Automatic,366,56064
616,Ford,Fusion,2022,9969,2000,Electric,Manual,219,68676
617,Tesla,Model S,2025,13070,2200,Diesel,Automatic,126,15034
618,Audi,A6,2022,28649,1500,Hybrid,Manual,86,80390
619,Nissan,Sentra,2018,184509,1200,Petrol,Manual,425,31414
620,Nissan,Rogue,2017,184313,2500,Petrol,Automatic,104,18077
621,Kia,Rio,2015,69278,1500,Petrol,Automatic,81,31201
622,Hyundai,Tucson,2017,13468,2000,Electric,Manual,173,17627
623,Nissan,Altima,2015,9772,2000,Diesel,Automatic,245,45544
624,BMW,3 Series,2017,96832,2200,Hybrid,Manual,400,64059
625,BMW,X3,2019,129795,2000,Electric,Automatic,310,62666
626,Tesla,Model 3,2020,59928,1500,Petrol,Automatic,290,15564
627,Tesla,Model S,2025,115398,1600,Electric,Manual,131,24432
628,Tesla,Model S,2017,202724,2200,Diesel,Manual,447,24666
629,Honda,CR-V,2019,15339,2500,Electric,Manual,219,40964
630,Toyota,RAV4,2023,34932,1600,Hybrid,Automatic,377,78955
631,Tesla,Model S,2024,72268,3000,Diesel,Manual,222,50690
632,Kia,K5,2018,164834,3000,Petrol,Manual,266,41061
633,Nissan,Sentra,2025,197947,1800,Petrol,Automatic,193,47517
634,Honda,Accord,2025,230338,1000,Petrol,Automatic,106,52578
635,Ford,Focus,2019,157956,1600,Diesel,Manual,85,70503
636,Hyundai,Sonata,2019,206456,1000,Hybrid,Automatic,160,30949
637,Nissan,Rogue,2024,152848,1200,Diesel,Automatic,320,18689
638,Tesla,Model S,2023,201310,2200,Diesel,Manual,151,72488
639,Audi,A6,2019,63532,2500,Electric,Manual,214,74612
640,Honda,CR-V,2021,13564,2500,Petrol,Manual,342,36108
641,Mercedes-Benz,E-Class,2017,8167,2500,Electric,Manual,293,16285
642,Kia,Rio,2019,79378,1200,Electric,Manual,441,16137
643,Hyundai,Elantra,2017,95779,1800,Diesel,Manual,432,19764
644,Toyota,RAV4,2024,219785,1200,Hybrid,Manual,342,28856
645,Mercedes-Benz,C-Class,2018,117901,2000,Petrol,Automatic,171,44831
646,Toyota,RAV4,2019,107292,1000,Diesel,Manual,375,66675
647,Audi,A6,2021,194621,1500,Petrol,Manual,122,44902
648,Mercedes-Benz,GLC,2021,68272,2000,Hybrid,Automatic,355,70609
649,Kia,Sportage,2023,75340,1000,Electric,Automatic,374,32012
650,Toyota,Corolla,2015,176507,1000,Hybrid,Automatic,236,12074
651,Hyundai,Tucson,2025,110641,1600,Hybrid,Manual,215,19519
652,Mercedes-Benz,C-Class,2018,5835,1200,Petrol,Automatic,447,53065
653,Ford,Fusion,2016,189657,1800,Petrol,Manual,309,23304
654,Kia,Rio,2016,45698,1600,Electric,Manual,159,23486
655,Honda,CR-V,2016,85288,1200,Petrol,Manual,172,83820
656,Honda,CR-V,2018,154472,1200,Electric,Manual,291,25288
657,Hyundai,Tucson,2023,234797,1200,Electric,Manual,154,63553
658,Tesla,Model Y,2025,227705,1500,Petrol,Manual,270,26865
659,Mercedes-Benz,E-Class,2021,244876,1800,Hybrid,Automatic,223,10868
660,BMW,5 Series,2016,117642,1000,Hybrid,Manual,372,71652
661,Honda,Accord,2024,131829,2200,Petrol,Automatic,385,65521
662,Tesla,Model Y,2019,42485,2500,Electric,Automatic,344,50882
663,Tesla,Model 3,2021,141477,2200,Diesel,Automatic,288,47893
664,Kia,Sportage,2022,16842,2000,Diesel,Manual,78,40675
665,BMW,5 Series,2015,6880,2200,Electric,Manual,229,67122
666,Nissan,Sentra,2017,213446,2200,Diesel,Manual,109,10642
667,Tesla,Model 3,2022,164715,1600,Petrol,Automatic,143,44323
668,Mercedes-Benz,E-Class,2021,166465,1800,Diesel,Manual,444,46899
669,Kia,Sportage,2017,107032,1600,Petrol,Manual,366,65780
670,Mercedes-Benz,GLC,2019,81601,1500,Petrol,Manual,327,10873
671,Honda,Accord,2024,123918,1500,Hybrid,Automatic,311,34715
672,Ford,Escape,2015,40337,2200,Electric,Automatic,113,17299
673,Nissan,Rogue,2015,23890,1000,Electric,Automatic,361,58111
674,BMW,X3,2018,50844,1500,Petrol,Automatic,448,78421
675,Audi,A6,2021,181005,2500,Petrol,Manual,215,75043
676,Audi,A4,2015,14979,1800,Electric,Automatic,287,67358
677,Tesla,Model S,2025,22548,2200,Diesel,Automatic,80,87958
678,Hyundai,Sonata,2019,91263,1600,Electric,Manual,290,61686
679,Honda,Civic,2024,170195,1200,Electric,Automatic,125,79123
680,Hyundai,Tucson,2016,225305,1000,Hybrid,Manual,277,77652
681,Audi,A6,2019,75065,1500,Hybrid,Manual,436,59271
682,Honda,CR-V,2018,113115,1200,Petrol,Manual,239,47597
683,Tesla,Model 3,2020,97786,1000,Hybrid,Automatic,91,76342
684,Hyundai,Elantra,2021,167324,1800,Electric,Automatic,357,79341
685,Toyota,Corolla,2025,100799,3000,Petrol,Automatic,358,62737
686,Ford,Escape,2018,174462,1000,Petrol,Manual,182,21199
687,BMW,5 Series,2024,240393,3000,Hybrid,Manual,116,18843
688,Kia,Sportage,2016,6943,2500,Petrol,Manual,337,51136
689,Nissan,Altima,2023,36965,2200,Petrol,Automatic,383,73085
690,Tesla,Model S,2025,59781,1800,Electric,Automatic,135,72735
691,Honda,CR-V,2020,190006,2200,Hybrid,Automatic,326,44994
692,Kia,Sportage,2023,71410,1500,Hybrid,Manual,358,36025
693,Toyota,Camry,2017,121219,2000,Diesel,Automatic,223,17987
694,Tesla,Model S,2021,40969,2000,Petrol,Automatic,148,27607
695,Ford,Fusion,2025,150114,1600,Hybrid,Manual,248,89995
696,BMW,5 Series,2020,88307,2000,Diesel,Manual,316,70355
697,Mercedes-Benz,C-Class,2017,197977,2200,Diesel,Manual,390,57528
698,Nissan,Sentra,2021,98250,2000,Petrol,Manual,296,67026
699,Toyota,Camry,2025,11860,1500,Petrol,Manual,413,30075
700,Hyundai,Tucson,2024,193406,2000,Petrol,Automatic,250,65474
701,Audi,A4,2022,236410,2000,Hybrid,Automatic,440,56707
702,Tesla,Model S,2024,147052,2000,Electric,Manual,233,81657
703,Hyundai,Tucson,2022,30294,1500,Petrol,Automatic,96,50432
704,Kia,K5,2025,247835,3000,Diesel,Manual,393,58828
705,BMW,3 Series,2017,233353,1600,Electric,Automatic,373,71312
706,Tesla,Model 3,2021,225933,2500,Diesel,Manual,181,59668
707,Audi,A6,2019,222153,1000,Hybrid,Automatic,106,35145
708,Honda,Accord,2021,150194,2200,Diesel,Automatic,192,42184
709,Nissan,Rogue,2016,57357,3000,Petrol,Automatic,257,10376
710,Mercedes-Benz,C-Class,2017,217223,1800,Electric,Manual,73,40568
711,Toyota,RAV4,2015,85449,2500,Diesel,Automatic,188,85431
712,Nissan,Sentra,2025,151181,3000,Petrol,Automatic,78,84703
713,Mercedes-Benz,C-Class,2021,21580,2500,Electric,Automatic,339,20779
714,Mercedes-Benz,E-Class,2024,77563,2500,Diesel,Manual,411,27145
715,BMW,5 Series,2017,138770,3000,Electric,Manual,394,16279
716,Kia,Rio,2022,194056,3000,Electric,Manual,260,18875
717,Tesla,Model 3,2024,57294,1600,Hybrid,Manual,383,50257
718,Tesla,Model S,2015,191869,1600,Hybrid,Manual,379,85882
719,Toyota,RAV4,2016,53422,1600,Diesel,Automatic,303,62430
720,Hyundai,Sonata,2016,76136,2200,Petrol,Automatic,244,88417
721,BMW,5 Series,2017,46330,2000,Diesel,Manual,331,27088
722,Ford,Focus,2017,40054,2200,Hybrid,Manual,316,66144
723,Audi,A6,2024,202089,1000,Diesel,Manual,390,69816
724,Hyundai,Tucson,2016,193427,3000,Electric,Manual,115,13169
725,Kia,Rio,2025,212299,1600,Electric,Automatic,370,41715
726,Kia,K5,2020,167858,3000,Electric,Manual,381,12405
727,Honda,Accord,2015,32663,1600,Diesel,Automatic,424,18623
728,Nissan,Sentra,2021,52955,2200,Hybrid,Automatic,106,16901
729,BMW,5 Series,2022,67703,1200,Hybrid,Manual,317,41114
730,Audi,Q5,2020,221111,3000,Petrol,Automatic,108,85752
731,Audi,A6,2023,151170,1800,Electric,Automatic,440,35512
732,Honda,Civic,2024,111444,2000,Electric,Automatic,264,87445
733,Honda,Accord,2021,245462,3000,Diesel,Automatic,185,50756
734,Kia,Rio,2019,169630,1600,Hybrid,Automatic,427,78976
735,Kia,Rio,2023,30803,1200,Petrol,Manual,149,52472
736,BMW,X3,2023,17988,3000,Hybrid,Automatic,376,35694
737,Tesla,Model Y,2024,158382,1800,Diesel,Manual,401,69400
738,Ford,Fusion,2025,73254,1500,Petrol,Manual,220,46967
739,Kia,Rio,2016,75323,3000,Electric,Manual,368,24623
740,Nissan,Sentra,2025,52929,3000,Hybrid,Automatic,127,73133
741,Tesla,Model S,2021,26128,1200,Hybrid,Automatic,119,35984
742,Hyundai,Tucson,2022,175532,2000,Electric,Manual,342,42653
743,Toyota,Corolla,2021,104204,3000,Electric,Automatic,338,48599
744,Nissan,Rogue,2019,233185,1200,Electric,Automatic,131,52317
745,Tesla,Model S,2022,110076,2200,Diesel,Automatic,111,45919
746,Mercedes-Benz,GLC,2016,46655,1200,Hybrid,Manual,445,48454
747,BMW,5 Series,2019,117994,2500,Petrol,Manual,336,81322
748,BMW,5 Series,2020,235794,3000,Diesel,Manual,398,62317
749,Ford,Fusion,2025,209212,2500,Hybrid,Automatic,82,16656
750,Ford,Focus,2020,29903,1500,Diesel,Manual,329,18991
751,Kia,Rio,2020,63663,1500,Diesel,Automatic,338,58686
752,Toyota,Camry,2021,25307,3000,Diesel,Automatic,191,39310
753,Tesla,Model 3,2015,90291,2500,Electric,Automatic,419,14294
754,Kia,Rio,2019,145632,1800,Electric,Manual,80,45439
755,BMW,3 Series,2018,216382,2500,Petrol,Manual,214,33158
756,Audi,Q5,2024,110173,1200,Electric,Automatic,142,55231
757,Tesla,Model 3,2021,41598,3000,Hybrid,Manual,228,26544
758,Audi,A4,2018,105900,1800,Diesel,Manual,342,12687
759,Audi,Q5,2017,42774,1600,Hybrid,Automatic,339,88408
760,Tesla,Model Y,2020,198016,2500,Electric,Automatic,178,81498
761,Kia,Rio,2023,153638,1800,Hybrid,Automatic,267,15103
762,Mercedes-Benz,C-Class,2025,104278,2500,Diesel,Automatic,218,53130
