SaleID,CustomerID,DealerID,Brand,CarModel,SaleAmount,SaleDate
501,7163,3195,Toyota,Model_B,65317,2025-03-18
502,2906,9968,BMW,Model_B,38384,2025-03-18
503,7190,8637,Nissan,Model_D,21807,2025-06-24
504,3177,5747,Nissan,Model_D,34681,2025-08-06
505,6727,8623,Mercedes-Benz,Model_D,32437,2025-07-09
506,5898,5259,Toyota,Model_D,59856,2025-03-17
507,4021,1683,Toyota,Model_A,51085,2025-06-24
508,808,8624,Audi,Model_A,76251,2025-09-16
509,5179,6605,Mercedes-Benz,Model_C,64162,2025-01-24
510,5545,8896,Honda,Model_A,35975,2025-09-01
511,1784,25,Audi,Model_D,46882,2025-10-16
512,4260,4156,Tesla,Model_D,20202,2025-10-07
513,7317,8707,Audi,Model_D,39702,2025-04-27
514,6294,4845,Kia,Model_C,30875,2025-04-08
515,4921,7278,Tesla,Model_C,63742,2025-10-14
516,3750,3255,Tesla,Model_B,25237,2025-12-14
517,2790,8225,Honda,Model_A,37605,2025-01-06
518,3582,7945,Mercedes-Benz,Model_B,51006,2025-11-16
519,4013,4724,Hyundai,Model_A,36176,2025-03-04
520,9836,4748,Toyota,Model_C,74525,2025-11-01
521,4137,7754,Ford,Model_D,16731,2025-10-16
522,9236,6998,Ford,Model_A,32673,2025-06-19
523,7976,7388,BMW,Model_D,39749,2025-01-19
524,8727,5196,Nissan,Model_A,54747,2025-09-03
525,7194,4884,Tesla,Model_B,40484,2025-07-12
526,3359,7229,Audi,Model_C,49339,2025-08-26
527,4907,8290,Nissan,Model_C,74189,2025-11-28
528,5935,7417,Honda,Model_B,22420,2025-11-20
529,8770,4148,Mercedes-Benz,Model_C,77789,2025-12-20
530,6395,1058,Kia,Model_B,70329,2025-10-11
531,2967,5554,Tesla,Model_C,46291,2025-08-16
532,4550,3884,Tesla,Model_B,20200,2025-03-08
533,8317,4492,Audi,Model_D,44122,2025-06-13
534,1192,1334,Audi,Model_D,36765,2025-06-16
535,9710,8813,BMW,Model_B,62872,2025-03-27
536,9743,664,Toyota,Model_A,36213,2025-10-01
537,5238,4697,Hyundai,Model_A,43714,2025-04-13
538,5278,9020,Hyundai,Model_C,17124,2025-06-24
539,9295,1101,Nissan,Model_B,33169,2025-05-06
540,4759,6697,Ford,Model_D,21759,2025-03-07
541,9996,3839,BMW,Model_A,65775,2025-07-11
542,3879,3313,Hyundai,Model_B,72460,2025-12-12
543,7739,5141,Nissan,Model_A,52376,2025-07-26
544,2563,8254,Ford,Model_A,53955,2025-07-01
545,8608,8030,Audi,Model_D,65063,2025-11-11
546,7712,8262,Audi,Model_B,66004,2025-12-26
547,7801,3119,Tesla,Model_D,31223,2025-01-19
548,7682,7466,BMW,Model_B,71861,2025-07-28
549,6305,6749,Toyota,Model_D,58079,2025-10-16
550,8246,5340,Hyundai,Model_A,66836,2025-01-22
551,4790,4546,Hyundai,Model_A,44077,2025-12-05
552,9841,6550,Ford,Model_A,59975,2025-02-01
553,7233,3790,Ford,Model_B,41526,2025-06-05
554,7351,8468,Ford,Model_C,33982,2025-07-08
555,258,5449,Nissan,Model_C,58955,2025-02-24
556,5755,6970,Tesla,Model_A,19435,2025-08-15
557,5235,3331,Nissan,Model_D,25786,2025-05-26
558,5173,9071,Honda,Model_D,58948,2025-01-17
559,8206,4984,Toyota,Model_D,36583,2025-12-11
560,3285,9022,Toyota,Model_C,27831,2025-12-13
561,5550,7819,Ford,Model_D,49181,2025-04-28
562,6078,545,Tesla,Model_A,37885,2025-02-26
563,3112,745,Kia,Model_D,44388,2025-03-03
564,2106,8762,Honda,Model_C,40436,2025-09-08
565,9057,7372,Toyota,Model_B,46686,2025-09-11
566,3677,7370,Nissan,Model_B,22316,2025-05-24
567,9397,2796,Mercedes-Benz,Model_A,29594,2025-08-04
568,7856,3955,Toyota,Model_D,60120,2025-04-19
569,580,8671,Hyundai,Model_B,17184,2025-07-18
570,4274,8223,BMW,Model_D,66010,2025-09-04
571,6937,7259,Ford,Model_B,50109,2025-07-14
572,5505,6780,Toyota,Model_D,46116,2025-08-12
573,5733,9243,Hyundai,Model_D,66423,2025-04-24
574,5360,4762,Honda,Model_A,35870,2025-12-25
575,7241,7888,Ford,Model_C,79043,2025-01-10
576,641,2931,Hyundai,Model_A,16690,2025-11-18
577,5246,5331,Audi,Model_D,24912,2025-04-11
578,7937,8256,Mercedes-Benz,Model_C,66392,2025-08-21
579,2441,762,Audi,Model_A,25021,2025-05-04
580,269,4691,Honda,Model_C,18884,2025-08-24
581,4964,9501,BMW,Model_A,41612,2025-07-01
582,8569,1948,Kia,Model_A,20635,2025-06-21
583,6009,6266,Kia,Model_A,30136,2025-11-10
584,273,4514,Tesla,Model_C,17951,2025-01-02
585,5110,5501,Audi,Model_C,17222,2025-11-18
586,9621,2258,Ford,Model_D,16514,2025-07-28
587,9351,609,Kia,Model_C,54779,2025-05-20
588,3965,5441,Kia,Model_C,63437,2025-12-28
589,8294,668,BMW,Model_D,28838,2025-09-07
590,6611,4799,Tesla,Model_B,72070,2025-03-10
591,5945,5329,Audi,Model_A,46753,2025-01-17
592,3620,3862,Hyundai,Model_A,66271,2025-05-28
593,3015,4271,Mercedes-Benz,Model_D,41304,2025-12-08
594,9953,578,Toyota,Model_A,32029,2025-06-07
595,9695,8992,Toyota,Model_C,60971,2025-12-18
596,8909,6835,Tesla,Model_B,70192,2025-06-04
597,4942,168,Nissan,Model_D,22175,2025-12-15
598,835,9251,Nissan,Model_D,28812,2025-02-16
599,228,9667,Audi,Model_A,73165,2025-07-14
600,8738,9191,Honda,Model_B,73544,2025-01-08
601,8939,4818,Kia,Model_A,59522,2025-03-18
602,1572,5978,Toyota,Model_A,39970,2025-05-11
603,4279,6699,Kia,Model_B,39228,2025-08-08
604,1831,2537,Hyundai,Model_B,42636,2025-02-05
605,7232,6594,Nissan,Model_D,40864,2025-03-25
606,2651,9569,Hyundai,Model_D,66890,2025-12-21
607,9575,5064,Tesla,Model_C,38845,2025-01-18
608,982,9242,Audi,Model_D,22846,2025-08-08
609,3613,1468,Hyundai,Model_D,21163,2025-07-02
610,4551,2827,Kia,Model_A,32370,2025-05-15
611,1435,6839,Hyundai,Model_A,70585,2025-05-09
612,1717,6062,Ford,Model_D,32120,2025-05-12
613,8196,2351,Nissan,Model_D,63400,2025-10-10
614,6048,4210,Honda,Model_A,69737,2025-04-24
615,7585,9138,Toyota,Model_C,53989,2025-09-16
616,7022,2213,Toyota,Model_B,68122,2025-09-26
617,3152,7279,BMW,Model_D,76007,2025-06-24
618,2700,5120,Ford,Model_D,58916,2025-07-01
619,7961,4610,Honda,Model_C,43610,2025-05-28
620,4428,56,Ford,Model_D,60468,2025-02-07
621,5773,3134,Mercedes-Benz,Model_B,36335,2025-06-11
622,6315,1415,Audi,Model_B,24396,2025-07-24
623,2498,1447,BMW,Model_C,76528,2025-02-28
624,5900,5648,Honda,Model_A,52725,2025-11-12
625,4476,2172,Hyundai,Model_B,71771,2025-08-11
626,109,6026,Kia,Model_A,48459,2025-05-21
627,8612,2817,Toyota,Model_D,25246,2025-08-03
628,2479,6411,BMW,Model_B,35109,2025-01-23
629,3021,3472,Tesla,Model_A,63057,2025-04-05
630,6664,7699,Ford,Model_D,31217,2025-04-05
631,6709,2055,Tesla,Model_D,75023,2025-12-14
632,7193,4775,Kia,Model_C,74737,2025-09-26
633,8335,2026,Nissan,Model_C,64959,2025-07-18
634,7313,7501,Mercedes-Benz,Model_B,78938,2025-10-10
635,4399,9947,Nissan,Model_B,66600,2025-02-07
636,6834,8012,Hyundai,Model_D,25288,2025-12-25
637,6608,6699,Audi,Model_C,61485,2025-10-01
638,5413,3767,Kia,Model_D,73822,2025-08-21
639,8215,3429,Ford,Model_A,27542,2025-02-13
640,2023,3382,Honda,Model_D,44503,2025-10-01
641,5596,3987,Mercedes-Benz,Model_A,74974,2025-04-18
642,8750,3631,BMW,Model_B,21672,2025-11-11
643,1571,8391,Toyota,Model_A,41084,2025-07-09
644,8857,186,Ford,Model_B,42746,2025-03-18
645,956,1954,Nissan,Model_B,47816,2025-09-27
646,5987,3178,Honda,Model_A,38174,2025-05-25
647,3949,9231,Tesla,Model_A,38558,2025-08-08
648,4262,1419,Hyundai,Model_A,16408,2025-11-13
649,6985,202,Audi,Model_D,70445,2025-03-08
650,6227,5788,Toyota,Model_C,41029,2025-01-05
651,6724,2861,Ford,Model_C,71546,2025-08-18
652,9915,2160,Ford,Model_C,21865,2025-11-26
653,9016,2399,Kia,Model_A,76785,2025-04-11
654,707,6813,Ford,Model_A,18954,2025-09-10
655,544,1268,Hyundai,Model_D,70335,2025-10-19
656,8134,290,Kia,Model_B,61471,2025-10-17
657,1054,609,Nissan,Model_D,57111,2025-06-06
658,6925,8700,Kia,Model_D,76130,2025-06-02
659,8740,3514,Kia,Model_A,64990,2025-07-18
660,2687,1864,Mercedes-Benz,Model_A,44001,2025-04-16
661,3211,884,Audi,Model_D,20423,2025-05-25
662,3239,9480,Toyota,Model_B,55574,2025-01-20
663,2541,429,Toyota,Model_C,70411,2025-12-22
664,6409,2902,Kia,Model_A,46612,2025-01-21
665,2905,4662,Tesla,Model_C,48663,2025-06-21
666,7355,8576,Audi,Model_B,19136,2025-04-06
667,7567,3743,Audi,Model_A,73311,2025-06-06
668,2502,9766,BMW,Model_B,23859,2025-10-15
669,2862,5374,Mercedes-Benz,Model_A,22348,2025-05-19
670,4077,9023,Mercedes-Benz,Model_D,65518,2025-06-10
671,3846,1398,Audi,Model_D,66603,2025-05-12
672,9833,4396,Tesla,Model_A,18763,2025-08-27
673,9405,2846,Mercedes-Benz,Model_D,29200,2025-07-14
674,9809,8573,BMW,Model_D,70199,2025-06-12
675,5989,280,Mercedes-Benz,Model_C,50661,2025-04-18
676,8075,5913,Toyota,Model_A,72311,2025-12-16
677,7615,514,Nissan,Model_A,62955,2025-04-04
678,7272,2373,Honda,Model_A,67009,2025-04-25
679,5941,9627,Audi,Model_A,33530,2025-04-07
680,3875,1803,Hyundai,Model_D,53055,2025-07-09
681,302,1893,Toyota,Model_A,35472,2025-07-01
682,1485,3276,BMW,Model_C,27162,2025-01-28
683,7124,2726,Ford,Model_D,18575,2025-11-19
684,3393,1266,Kia,Model_C,23549,2025-07-13
685,3715,3787,Honda,Model_D,21192,2025-05-02
686,9007,2559,BMW,Model_A,15511,2025-02-16
687,1405,7355,Honda,Model_C,35737,2025-08-24
688,4097,757,Hyundai,Model_A,54565,2025-11-21
689,9383,5931,Toyota,Model_A,54191,2025-12-01
690,94,5452,Kia,Model_D,67292,2025-04-21
691,5868,2578,Kia,Model_B,38907,2025-10-12
692,1426,7731,Kia,Model_B,38691,2025-03-09
693,1793,3930,Toyota,Model_B,61171,2025-03-26
694,8639,6167,Tesla,Model_A,18560,2025-07-14
695,5350,6938,Toyota,Model_B,34323,2025-10-06
696,3167,6002,Tesla,Model_D,44084,2025-05-03
697,4932,9503,Toyota,Model_C,45855,2025-02-16
698,5524,3140,Ford,Model_B,61750,2025-08-28
699,8081,5700,Ford,Model_D,79554,2025-02-11
700,8634,7612,Audi,Model_A,41282,2025-12-18
701,4085,1617,Tesla,Model_A,35791,2025-02-03
702,1093,4229,Ford,Model_C,22602,2025-03-10
703,8205,5108,Hyundai,Model_C,78317,2025-07-15
704,3553,1219,BMW,Model_D,19872,2025-12-16
705,4321,1515,Nissan,Model_A,59721,2025-07-13
706,9784,5263,Mercedes-Benz,Model_C,57903,2025-01-18
707,5766,7793,Toyota,Model_B,31657,2025-01-04
708,1488,8077,Kia,Model_A,45245,2025-01-13
709,1709,3380,Toyota,Model_A,21784,2025-11-05
710,7405,3494,Audi,Model_B,71169,2025-02-22
711,8559,1440,Tesla,Model_B,16940,2025-04-11
712,7703,9620,Kia,Model_C,77588,2025-07-09
713,201,503,Honda,Model_A,58627,2025-11-24
714,5197,4764,Ford,Model_D,62369,2025-01-23
715,7172,9060,Ford,Model_C,19923,2025-02-14
716,4591,3372,Mercedes-Benz,Model_B,34854,2025-11-23
717,1143,2001,Mercedes-Benz,Model_D,35781,2025-05-22
718,6485,7152,Ford,Model_C,74609,2025-09-05
719,2080,3750,Toyota,Model_D,73625,2025-05-05
720,1201,1299,Kia,Model_C,41236,2025-01-08
721,8496,9792,Hyundai,Model_A,56150,2025-12-11
722,2439,3901,Mercedes-Benz,Model_D,40618,2025-06-05
723,1059,8115,Mercedes-Benz,Model_D,31850,2025-06-07
724,3828,1615,Kia,Model_C,53042,2025-06-01
725,7048,553,Hyundai,Model_C,21776,2025-02-23
726,3493,7796,Honda,Model_B,57064,2025-11-10
727,6968,3967,Honda,Model_A,77028,2025-08-18
728,9808,746,Tesla,Model_D,52788,2025-11-24
729,5264,7420,Kia,Model_A,22305,2025-09-26
730,8633,3727,Toyota,Model_C,21978,2025-12-22
731,5288,4560,Mercedes-Benz,Model_D,35082,2025-08-08
732,3902,4383,BMW,Model_C,79600,2025-11-27
733,9974,7681,BMW,Model_D,64745,2025-10-16
734,565,1537,Kia,Model_C,25239,2025-06-27
735,3956,1254,Tesla,Model_C,18196,2025-05-01
736,9233,3511,Tesla,Model_A,20413,2025-12-04
737,8493,5366,Nissan,Model_D,51504,2025-10-23
738,7335,4402,Toyota,Model_C,26085,2025-10-01
739,5367,5805,Toyota,Model_C,46659,2025-10-05
740,8228,1105,Audi,Model_C,44288,2025-12-05
741,6400,6525,Audi,Model_A,40999,2025-04-24
742,9935,9923,Ford,Model_C,20043,2025-07-21
743,1555,1481,Nissan,Model_C,71481,2025-05-02
744,6247,2909,Tesla,Model_A,48457,2025-09-24
745,884,6452,Audi,Model_B,20834,2025-02-05
746,1930,7543,Nissan,Model_C,54496,2025-03-18
747,2434,2625,BMW,Model_B,77624,2025-02-06
748,5396,6393,Tesla,Model_D,23978,2025-06-01
749,3510,8505,Hyundai,Model_D,23079,2025-07-06
750,7545,1903,Mercedes-Benz,Model_A,27417,2025-05-26
751,2859,8140,Tesla,Model_B,24435,2025-04-11
752,8060,3810,Tesla,Model_C,26789,2025-02-22
753,5072,2475,Toyota,Model_C,27133,2025-01-15
754,9731,3907,Tesla,Model_C,22335,2025-06-21
755,8327,7461,Honda,Model_C,24402,2025-06-02
756,5396,9283,Ford,Model_C,29825,2025-11-26
757,36,9416,Hyundai,Model_C,60160,2025-12-22
758,8969,8056,Tesla,Model_B,40911,2025-05-22
759,2985,8005,BMW,Model_D,53336,2025-06-15
760,2441,3646,Audi,Model_A,42674,2025-11-26
761,1171,2092,Nissan,Model_B,20574,2025-04-11
762,1699,1671,Honda,Model_B,57965,2025-04-02
763,1752,482,Tesla,Model_C,27302,2025-06-25
764,727,2919,Mercedes-Benz,Model_D,78854,2025-10-09
765,8607,4725,Honda,Model_B,28836,2025-03-27
766,2067,2972,BMW,Model_B,74398,2025-01-18
767,7932,4085,Audi,Model_C,73096,2025-12-28
768,7775,971,Nissan,Model_C,28579,2025-10-27
769,1718,4073,Tesla,Model_A,79486,2025-09-12
770,9206,7203,Audi,Model_B,46439,2025-10-06
771,2030,3690,Honda,Model_D,68461,2025-12-18
772,3045,2303,Kia,Model_A,48807,2025-01-20
773,9766,3427,Tesla,Model_A,39404,2025-02-20
774,3800,1221,Tesla,Model_C,32691,2025-12-20
775,8921,9161,BMW,Model_A,27933,2025-08-21
776,4560,7171,BMW,Model_A,21272,2025-04-26
777,3423,7298,Toyota,Model_C,52674,2025-05-13
778,2770,5017,Hyundai,Model_C,35223,2025-01-15
779,8000,250,Toyota,Model_C,74884,2025-04-12
780,5275,8319,Audi,Model_B,70971,2025-04-09
781,9041,1657,Honda,Model_A,58761,2025-09-26
782,2936,9252,BMW,Model_C,18798,2025-03-24
783,8765,4593,Tesla,Model_D,53768,2025-09-25
784,2720,5581,Audi,Model_D,63255,2025-06-08
785,7611,1150,Hyundai,Model_D,65472,2025-05-04
786,5262,3848,BMW,Model_A,44245,2025-01-13
787,6734,6818,Tesla,Model_A,57246,2025-11-23
788,6580,3493,BMW,Model_A,21545,2025-10-26
789,1132,7058,Honda,Model_A,79828,2025-10-11
790,5521,3609,Toyota,Model_B,47117,2025-04-24
791,1870,3119,Mercedes-Benz,Model_A,30097,2025-08-16
792,1265,7644,Toyota,Model_B,46827,2025-10-21
793,3461,451,Kia,Model_A,68133,2025-09-19
794,2247,834,Toyota,Model_C,79550,2025-06-17
795,2124,739,Tesla,Model_B,67851,2025-02-13
796,2991,4429,Tesla,Model_C,23321,2025-05-14
797,9157,4424,Tesla,Model_B,24662,2025-06-26
798,5264,994,Kia,Model_C,69688,2025-03-19
799,9928,395,Hyundai,Model_B,40204,2025-08-20
800,1961,2120,Toyota,Model_D,79658,2025-03-24
801,561,5663,Tesla,Model_A,70515,2025-04-11
802,5257,184,Audi,Model_A,52248,2025-10-25
803,6790,8841,Mercedes-Benz,Model_C,36091,2025-07-11
804,7319,8825,Honda,Model_D,32271,2025-05-06
805,551,5155,Mercedes-Benz,Model_A,75722,2025-11-12
806,1392,6061,Hyundai,Model_D,46742,2025-05-01
807,9241,2856,Toyota,Model_A,62798,2025-07-21
808,8167,5177,Nissan,Model_B,17322,2025-01-03
809,3672,4219,Honda,Model_C,72221,2025-01-12
810,8829,855,Kia,Model_D,16252,2025-10-03
811,4176,4453,Kia,Model_C,35272,2025-09-09
812,92,804,Toyota,Model_A,73291,2025-05-02
813,369,4799,Kia,Model_C,70656,2025-06-09
814,7569,6309,Audi,Model_B,34378,2025-12-18
815,7221,5751,Ford,Model_C,41626,2025-01-10
816,9038,9519,Nissan,Model_B,71339,2025-05-13
817,6964,2205,Hyundai,Model_D,42659,2025-01-03
818,3153,8690,Toyota,Model_D,54481,2025-06-24
819,1297,1462,Audi,Model_A,26182,2025-11-04
820,6293,5782,Ford,Model_C,18924,2025-09-22
821,1926,6032,Nissan,Model_C,54430,2025-01-10
822,3937,1784,Hyundai,Model_A,43782,2025-02-25
823,8148,4207,Honda,Model_D,59811,2025-05-16
824,7934,6346,BMW,Model_A,56015,2025-01-23
825,3748,2561,BMW,Model_A,53268,2025-08-13
826,7731,949,Ford,Model_C,35138,2025-07-04
827,6772,8355,Mercedes-Benz,Model_C,33223,2025-07-19
828,6872,4635,Hyundai,Model_B,31468,2025-11-10
829,1377,8885,BMW,Model_B,48324,2025-02-28
830,1443,3967,Tesla,Model_B,32816,2025-12-22
831,4572,8080,Nissan,Model_B,66192,2025-10-15
832,5319,9416,Honda,Model_C,74994,2025-05-17
833,9425,5010,Toyota,Model_A,52646,2025-11-10
834,6300,5567,Audi,Model_C,73788,2025-07-08
835,9504,2535,Mercedes-Benz,Model_D,51709,2025-01-21
836,7809,3997,Tesla,Model_D,58652,2025-11-22
837,7821,6850,Mercedes-Benz,Model_D,75636,2025-04-15
838,8703,742,Hyundai,Model_B,32969,2025-03-12
839,1828,9223,Honda,Model_D,23035,2025-07-05
840,8819,9366,Tesla,Model_C,43936,2025-07-26
841,7500,7087,Kia,Model_D,64384,2025-01-23
842,1338,9640,Honda,Model_B,73597,2025-06-06
843,6235,4148,Ford,Model_C,52805,2025-11-21
844,3451,1856,Tesla,Model_D,71667,2025-10-16
845,254,8700,Hyundai,Model_D,64284,2025-08-11
846,9424,1914,Toyota,Model_C,70424,2025-11-14
847,3483,9687,Kia,Model_D,18041,2025-11-10
848,4547,7297,Tesla,Model_D,75076,2025-02-09
849,558,5824,Tesla,Model_D,76907,2025-01-05
850,5984,300,Honda,Model_C,39151,2025-05-09
851,4624,587,Nissan,Model_C,45034,2025-06-05
852,6066,6381,BMW,Model_D,31930,2025-05-24
853,9005,4409,Hyundai,Model_C,63009,2025-06-23
854,7757,6396,Kia,Model_B,30861,2025-06-23
855,4449,3011,Toyota,Model_C,16729,2025-10-11
856,3536,162,Tesla,Model_B,45829,2025-12-16
857,2143,8651,Ford,Model_D,40498,2025-10-11
858,8316,9115,Tesla,Model_A,77046,2025-12-18
859,9521,4468,Ford,Model_D,68536,2025-07-01
860,3847,6714,Kia,Model_A,66639,2025-11-06
861,7614,7130,Mercedes-Benz,Model_C,50452,2025-03-21
862,9832,4678,BMW,Model_C,18026,2025-01-16
863,9883,6523,Honda,Model_D,38257,2025-04-16
864,8123,7652,Audi,Model_C,24146,2025-05-16
865,1740,6883,Mercedes-Benz,Model_A,53431,2025-02-13
866,3163,7018,Nissan,Model_C,16422,2025-11-16
867,2845,5622,Nissan,Model_B,37561,2025-01-04
868,6361,9936,Honda,Model_C,42989,2025-10-16
869,8687,1016,Tesla,Model_B,28641,2025-01-16
870,755,347,Audi,Model_A,27889,2025-04-25
871,5045,9495,Toyota,Model_B,28664,2025-08-10
872,3797,2914,Kia,Model_B,64669,2025-05-20
873,4611,1601,Audi,Model_A,20917,2025-12-13
874,9458,5775,Nissan,Model_A,22732,2025-11-23
875,2860,9378,Mercedes-Benz,Model_D,74055,2025-05-02
876,4052,1117,Honda,Model_B,51260,2025-08-20
877,1548,4312,Kia,Model_C,53674,2025-06-04
878,1346,2378,Toyota,Model_B,69158,2025-04-19
879,976,6021,Nissan,Model_D,79478,2025-07-22
880,7090,9498,Mercedes-Benz,Model_B,29211,2025-10-10
881,3095,9137,BMW,Model_D,38412,2025-11-24
882,4703,2606,Audi,Model_C,40225,2025-04-16
883,7854,3954,Mercedes-Benz,Model_C,18519,2025-12-08
884,160,2938,Tesla,Model_D,66795,2025-03-22
885,1300,7438,Nissan,Model_B,68347,2025-02-13
886,2595,5862,Toyota,Model_C,38101,2025-04-06
887,6956,7267,Nissan,Model_B,33213,2025-11-21
888,5001,8373,BMW,Model_D,24409,2025-07-18
889,7560,7986,Nissan,Model_B,63090,2025-09-22
890,8627,9329,Mercedes-Benz,Model_A,67516,2025-03-28
891,8628,7147,Tesla,Model_B,48189,2025-08-16
892,4213,8157,Audi,Model_D,75248,2025-10-03
893,853,4827,Toyota,Model_D,39864,2025-12-28
894,2710,9779,Kia,Model_D,35545,2025-03-27
895,4616,1644,Hyundai,Model_D,29444,2025-02-22
896,8418,823,Ford,Model_A,33721,2025-01-09
897,1270,131,Tesla,Model_A,52144,2025-02-05
898,9751,4585,BMW,Model_B,44910,2025-01-06
899,6920,5971,Tesla,Model_A,34077,2025-10-13
900,3638,5859,Hyundai,Model_A,20173,2025-10-07
901,6063,3425,Honda,Model_A,16989,2025-02-24
902,5297,8375,Mercedes-Benz,Model_C,40930,2025-08-27
903,3691,1502,BMW,Model_D,18770,2025-12-02
904,1075,7556,Mercedes-Benz,Model_B,21047,2025-08-12
905,6797,455,Tesla,Model_B,15446,2025-03-04
906,7296,3492,Tesla,Model_B,30469,2025-10-16
907,726,1367,Toyota,Model_A,58288,2025-05-19
908,2815,6779,Ford,Model_A,69203,2025-09-20
909,2590,2610,Mercedes-Benz,Model_A,79410,2025-01-14
910,1268,3420,Audi,Model_D,36930,2025-05-28
911,9725,6986,Kia,Model_A,26211,2025-11-11
912,1393,4438,BMW,Model_C,50552,2025-12-02
913,4535,7717,Honda,Model_A,69398,2025-09-23
914,507,534,Mercedes-Benz,Model_C,18446,2025-02-11
915,3972,1148,Honda,Model_C,55058,2025-11-14
916,953,2476,Tesla,Model_D,54349,2025-04-26
917,4490,8101,Tesla,Model_D,42337,2025-01-28
918,5364,4206,Audi,Model_C,39643,2025-03-11
919,7737,5734,Toyota,Model_C,26084,2025-03-10
920,6566,4276,Toyota,Model_D,53709,2025-05-22
921,8196,6800,Honda,Model_D,37119,2025-05-04
922,8491,2611,Tesla,Model_D,22167,2025-02-10
923,9204,9144,Honda,Model_D,18638,2025-06-18
924,346,1240,Nissan,Model_D,58985,2025-06-12
925,8030,689,Audi,Model_B,41312,2025-08-24
926,8986,6250,Hyundai,Model_A,32213,2025-05-24
927,4747,1498,Mercedes-Benz,Model_C,63929,2025-03-20
928,4270,2375,Kia,Model_D,66837,2025-11-01
929,8685,8828,Toyota,Model_C,70577,2025-01-03
930,5381,2030,BMW,Model_D,58848,2025-09-22
931,6801,2897,Kia,Model_C,72525,2025-10-15
932,705,4806,Ford,Model_C,19113,2025-07-24
933,9232,8273,Honda,Model_C,24821,2025-01-15
934,6262,8831,Honda,Model_D,57819,2025-01-02
935,7032,8764,Honda,Model_C,29415,2025-07-12
936,9450,7740,Ford,Model_B,54057,2025-12-21
937,7660,6414,Kia,Model_A,59772,2025-01-11
938,4122,1991,Tesla,Model_A,36131,2025-01-01
939,8099,7085,Toyota,Model_A,60076,2025-08-12
940,1817,8797,Toyota,Model_A,73924,2025-08-16
941,9071,4103,Ford,Model_C,78826,2025-06-12
942,7481,7157,Honda,Model_D,75357,2025-08-16
943,750,7102,Kia,Model_D,23600,2025-12-03
944,9898,2611,Ford,Model_B,34621,2025-10-28
945,1923,4243,BMW,Model_A,77303,2025-11-19
946,2475,1815,Hyundai,Model_B,44653,2025-03-24
947,5957,7951,Audi,Model_B,27863,2025-07-27
948,7600,4594,Toyota,Model_A,26178,2025-11-25
949,737,5658,Nissan,Model_C,67961,2025-05-23
950,7624,6408,Nissan,Model_A,20937,2025-03-22
951,2707,5608,Kia,Model_B,18986,2025-09-07
952,6799,1574,Toyota,Model_A,24746,2025-06-16
953,631,1145,Kia,Model_B,62034,2025-01-24
954,6525,3948,Tesla,Model_A,29842,2025-06-11
955,5763,1731,Hyundai,Model_A,40652,2025-08-13
956,1260,7137,Kia,Model_B,79393,2025-10-13
957,5689,8876,Kia,Model_B,40281,2025-01-05
958,5895,3990,Kia,Model_D,27321,2025-03-26
959,994,2428,Ford,Model_C,72218,2025-05-12
960,754,9005,Toyota,Model_D,55268,2025-05-01
961,7196,9162,Tesla,Model_B,68893,2025-11-28
962,9157,8160,Honda,Model_B,56680,2025-05-04
963,917,834,Toyota,Model_D,40526,2025-06-18
964,4799,8443,Mercedes-Benz,Model_B,70813,2025-12-25
965,9234,3792,Toyota,Model_A,33130,2025-07-02
966,3689,5132,Kia,Model_A,61459,2025-09-20
967,8135,626,Kia,Model_C,52043,2025-11-08
968,7706,6111,Nissan,Model_A,33653,2025-05-15
969,835,5160,Audi,Model_B,18780,2025-05-16
970,242,2073,Tesla,Model_A,25473,2025-08-14
971,4308,6035,Honda,Model_B,15287,2025-11-25
972,783,5254,Toyota,Model_A,73656,2025-10-18
973,5371,8044,Hyundai,Model_C,46601,2025-04-18
974,8323,4,Audi,Model_C,26793,2025-08-10
975,400,6272,Ford,Model_B,47858,2025-06-26
976,44,7282,Ford,Model_C,35626,2025-04-06
977,216,6070,Ford,Model_C,19781,2025-06-27
978,6059,919,Honda,Model_B,36592,2025-03-09
979,7670,1321,Honda,Model_D,51232,2025-09-16
980,5662,221,Hyundai,Model_A,28648,2025-10-24
981,1973,8694,Mercedes-Benz,Model_A,48612,2025-01-12
982,1517,4744,Honda,Model_B,16446,2025-12-27
983,54,8071,Mercedes-Benz,Model_A,79063,2025-05-24
984,6123,1110,Hyundai,Model_D,53042,2025-10-27
985,3488,3544,Ford,Model_D,41684,2025-12-20
986,2383,6270,Audi,Model_C,44364,2025-04-17
987,7627,3328,Toyota,Model_B,59196,2025-06-06
988,3337,9876,Toyota,Model_D,79144,2025-01-12
989,6763,3256,Kia,Model_A,43766,2025-02-05
990,4943,2017,BMW,Model_D,28446,2025-10-28
991,4868,1419,Ford,Model_C,50075,2025-02-19
992,3635,7050,Kia,Model_C,71992,2025-04-14
993,4874,3401,Kia,Model_C,59432,2025-12-07
994,1377,5018,Hyundai,Model_C,39433,2025-07-18
995,1923,6032,Toyota,Model_C,22134,2025-05-13
